,prob
n01668892_10325,0.99189692735672
n01668892_1033,0.9835558533668518
n01668892_10355,0.9507474303245544
n01668892_10375,0.9845016598701477
n01668892_10395,0.9910844564437866
n01668892_10400,0.9946022629737854
n01668892_10417,0.9449790120124817
n01668892_10422,0.8237931132316589
n01668892_10428,0.975167453289032
n01668892_10429,0.9140415191650391
n01668892_10457,0.9972606897354126
n01668892_10467,0.9744879007339478
n01668892_10469,0.9683082103729248
n01668892_10485,0.9812979698181152
n01668892_10509,0.9739954471588135
n01668892_10512,0.9032620191574097
n01668892_10549,0.9910515546798706
n01668892_10558,0.9794207215309143
n01668892_10597,0.9966002106666565
n01668892_10604,0.9782072901725769
n01668892_10621,0.99179607629776
n01668892_10672,0.9698782563209534
n01668892_10685,0.9903995394706726
n01668892_10712,0.9783846139907837
n01668892_10733,0.9489152431488037
n01668892_10735,0.9758443832397461
n01668892_10785,0.9926436543464661
n01668892_108,0.9904996752738953
n01668892_10811,0.9889804124832153
n01668892_10813,0.9876028895378113
n01668892_10827,0.9955902099609375
n01668892_10839,0.9913450479507446
n01668892_10881,0.993309736251831
n01668892_10888,0.9869814515113831
n01668892_10901,0.9922921061515808
n01668892_10960,0.9878544211387634
n01668892_10977,0.9953128099441528
n01668892_11019,0.9943125247955322
n01668892_11065,0.9859312772750854
n01668892_11083,0.9965033531188965
n01668892_11115,0.9419432282447815
n01668892_11123,0.9589586853981018
n01668892_1114,0.9849951863288879
n01668892_11160,0.9884178042411804
n01668892_11169,0.9870246648788452
n01668892_11182,0.9979416728019714
n01668892_11212,0.9966101050376892
n01668892_11228,0.9913422465324402
n01668892_11256,0.9856147766113281
n01668892_11266,0.9976581335067749
n01668892_11273,0.994060218334198
n01668892_11319,0.9827384352684021
n01668892_11327,0.9924607872962952
n01668892_11345,0.9896453619003296
n01668892_11368,0.9960301518440247
n01668892_11382,0.9926799535751343
n01668892_11386,0.9881560802459717
n01668892_11431,0.9959467053413391
n01668892_11473,0.8995328545570374
n01668892_11478,0.994217038154602
n01668892_11485,0.9953262805938721
n01668892_11497,0.9852939248085022
n01668892_11512,0.9771341681480408
n01668892_11582,0.993144154548645
n01668892_1159,0.991664707660675
n01668892_11590,0.9196804761886597
n01668892_11605,0.9940302968025208
n01668892_11609,0.916412353515625
n01668892_11618,0.9940184354782104
n01668892_11675,0.9576502442359924
n01668892_11706,0.9963919520378113
n01668892_11714,0.9946159720420837
n01668892_11715,0.9588703513145447
n01668892_11728,0.9751796126365662
n01668892_11742,0.990159809589386
n01668892_11755,0.9992278814315796
n01668892_11772,0.9977572560310364
n01668892_11810,0.9275872111320496
n01668892_11825,0.9942909479141235
n01668892_11852,0.9936743974685669
n01668892_11876,0.9633150100708008
n01668892_11893,0.9817950129508972
n01668892_11902,0.9820552468299866
n01668892_11926,0.9921155571937561
n01668892_11940,0.9962183833122253
n01668892_11985,0.9554811716079712
n01668892_11997,0.9914988875389099
n01668892_12000,0.9770681858062744
n01668892_12022,0.9791886210441589
n01668892_12069,0.8207231760025024
n01668892_12070,0.9427281618118286
n01668892_12096,0.9795264601707458
n01668892_12148,0.9983437061309814
n01668892_12176,0.9947503209114075
n01668892_12188,0.9844799637794495
n01668892_122,0.9704641699790955
n01668892_12231,0.9970370531082153
n01668892_12274,0.9861631989479065
n01668892_12314,0.9941776990890503
n01668892_12320,0.9923607707023621
n01668892_12342,0.8985185027122498
n01668892_12344,0.9896382093429565
n01668892_12361,0.8447482585906982
n01668892_12371,0.994835615158081
n01668892_12380,0.9956432580947876
n01668892_12381,0.9330032467842102
n01668892_12388,0.9767317771911621
n01668892_12403,0.9892809987068176
n01668892_12417,0.9711247682571411
n01668892_12419,0.9969902038574219
n01668892_12445,0.9787701368331909
n01668892_12463,0.9719289541244507
n01668892_1247,0.9922653436660767
n01668892_12471,0.9900327920913696
n01668892_12479,0.993778645992279
n01668892_12490,0.9925434589385986
n01668892_12528,0.9927958846092224
n01668892_12540,0.9794259667396545
n01668892_12544,0.9980474710464478
n01668892_12561,0.9756989479064941
n01668892_12591,0.9901801347732544
n01668892_12598,0.99779212474823
n01668892_12612,0.9511032700538635
n01668892_12625,0.9797239303588867
n01668892_12664,0.9953102469444275
n01668892_12690,0.9813063740730286
n01668892_12732,0.9961816072463989
n01668892_12739,0.9837185740470886
n01668892_12764,0.9877955913543701
n01668892_12780,0.9892771244049072
n01668892_1279,0.9750792980194092
n01668892_12807,0.9911415576934814
n01668892_12818,0.9958223104476929
n01668892_12826,0.9859665036201477
n01668892_12830,0.8794447779655457
n01668892_12845,0.9865853786468506
n01668892_12851,0.9909180402755737
n01668892_12866,0.9924915432929993
n01668892_12876,0.994978129863739
n01668892_1288,0.9914612770080566
n01668892_12892,0.992110550403595
n01668892_12903,0.9919867515563965
n01668892_12910,0.985552966594696
n01668892_12913,0.47010669112205505
n01668892_12927,0.9884926080703735
n01668892_12930,0.9851020574569702
n01668892_12961,0.9986967444419861
n01668892_12964,0.9952940344810486
n01668892_12971,0.9935998916625977
n01668892_12987,0.9829124212265015
n01668892_13007,0.9882233738899231
n01668892_1301,0.9979107975959778
n01668892_13012,0.9227077960968018
n01668892_13056,0.9967687129974365
n01668892_13066,0.9860309362411499
n01668892_13069,0.9980800151824951
n01668892_13079,0.9578230977058411
n01668892_13095,0.9829117059707642
n01668892_13124,0.989190936088562
n01668892_13130,0.9610840678215027
n01668892_13132,0.9954226613044739
n01668892_13142,0.9866907596588135
n01668892_13145,0.9968935251235962
n01668892_1316,0.997797966003418
n01668892_13168,0.9887079000473022
n01668892_13191,0.9817025661468506
n01668892_13227,0.9829427003860474
n01668892_13231,0.823524534702301
n01668892_13268,0.995025098323822
n01668892_13308,0.9819538593292236
n01668892_13354,0.9964932799339294
n01668892_13364,0.9751127362251282
n01668892_13372,0.9889791011810303
n01668892_13376,0.9957073926925659
n01668892_13391,0.9728110432624817
n01668892_13395,0.9710922837257385
n01668892_134,0.9815807938575745
n01668892_13406,0.9960344433784485
n01668892_1343,0.9958303570747375
n01668892_13441,0.9898412823677063
n01668892_13454,0.8332844376564026
n01668892_13457,0.9976972937583923
n01668892_13568,0.9947486519813538
n01668892_13600,0.9718600511550903
n01668892_13604,0.9790231585502625
n01668892_13617,0.9962538480758667
n01668892_13622,0.9990310668945312
n01668892_13656,0.9782161116600037
n01668892_13668,0.9902530908584595
n01668892_13696,0.9826342463493347
n01668892_13704,0.9808509349822998
n01668892_1384,0.9976307153701782
n01668892_1432,0.9665884971618652
n01668892_1436,0.9964873790740967
n01668892_1443,0.9850370287895203
n01668892_1457,0.9967882633209229
n01668892_1460,0.9847090244293213
n01668892_1467,0.9878261685371399
n01668892_1506,0.9878506064414978
n01668892_1527,0.9895199537277222
n01668892_1536,0.9852492213249207
n01668892_1544,0.9853075742721558
n01668892_1559,0.9935494065284729
n01668892_1573,0.9961431622505188
n01668892_1574,0.64707350730896
n01668892_160,0.9987866282463074
n01668892_1610,0.9870761036872864
n01668892_1619,0.9960395097732544
n01668892_1664,0.8888826966285706
n01668892_1669,0.9992270469665527
n01668892_1678,0.9632195830345154
n01668892_1732,0.9725915789604187
n01668892_1796,0.9959102869033813
n01668892_1798,0.987319827079773
n01668892_184,0.9860168099403381
n01668892_1842,0.9910526871681213
n01668892_1866,0.995715320110321
n01668892_1908,0.9992689490318298
n01668892_1912,0.9968408346176147
n01668892_1922,0.9921219348907471
n01668892_1930,0.9917981624603271
n01668892_1943,0.5838077664375305
n01668892_1950,0.9738727807998657
n01668892_1960,0.9303224682807922
n01668892_1997,0.9936627149581909
n01668892_2006,0.9802854061126709
n01668892_205,0.9965392351150513
n01668892_2061,0.9789993762969971
n01668892_2137,0.9926700592041016
n01668892_2166,0.9305436611175537
n01668892_2196,0.9886906147003174
n01668892_2203,0.9920421242713928
n01668892_2251,0.9890633225440979
n01668892_2290,0.970472514629364
n01668892_230,0.9962477087974548
n01668892_2314,0.995676577091217
n01668892_232,0.9934664368629456
n01668892_2321,0.9956335425376892
n01668892_2337,0.9928990602493286
n01668892_2365,0.9972525238990784
n01668892_238,0.9955022931098938
n01668892_2409,0.996991753578186
n01668892_2424,0.9610490798950195
n01668892_2432,0.9687197208404541
n01668892_2456,0.9962814450263977
n01668892_2487,0.971863865852356
n01668892_2540,0.9515088796615601
n01668892_2557,0.9959008097648621
n01668892_256,0.9668875336647034
n01668892_257,0.9470006823539734
n01668892_2572,0.9798691868782043
n01668892_2600,0.9972848892211914
n01668892_262,0.9942960143089294
n01668892_2629,0.9799606204032898
n01668892_2640,0.9104844331741333
n01668892_265,0.9971625208854675
n01668892_2651,0.9879348278045654
n01668892_2676,0.9932106137275696
n01668892_2683,0.8743062019348145
n01668892_2690,0.9650286436080933
n01668892_2729,0.9951011538505554
n01668892_2771,0.9680752158164978
n01668892_2780,0.9957432150840759
n01668892_2783,0.9872294664382935
n01668892_2798,0.9970057606697083
n01668892_280,0.960749089717865
n01668892_2810,0.9557659029960632
n01668892_2824,0.9871608018875122
n01668892_2870,0.9823564291000366
n01668892_2889,0.9697939157485962
n01668892_2900,0.9888392090797424
n01668892_2905,0.9882247447967529
n01668892_292,0.9978704452514648
n01668892_2976,0.9910376071929932
n01668892_2979,0.982435941696167
n01668892_2983,0.9917078614234924
n01668892_2997,0.9477320909500122
n01668892_3,0.9943599104881287
n01668892_304,0.9938340187072754
n01668892_3102,0.9955315589904785
n01668892_3106,0.9984579086303711
n01668892_3135,0.9603146910667419
n01668892_3155,0.9956904053688049
n01668892_3176,0.9942647814750671
n01668892_3177,0.9684544205665588
n01668892_3185,0.9123126268386841
n01668892_3193,0.9679197072982788
n01668892_3203,0.9944139719009399
n01668892_3219,0.9213410019874573
n01668892_322,0.9915887713432312
n01668892_3247,0.9986981153488159
n01668892_3266,0.9758467674255371
n01668892_3277,0.9842915534973145
n01668892_3307,0.9925066828727722
n01668892_3309,0.9967394471168518
n01668892_3337,0.9987119436264038
n01668892_336,0.987905740737915
n01668892_3365,0.9912209510803223
n01668892_338,0.9797019958496094
n01668892_3407,0.9621446132659912
n01668892_341,0.9938900470733643
n01668892_3418,0.9908972382545471
n01668892_3426,0.9853495955467224
n01668892_3448,0.9751439094543457
n01668892_3454,0.9966741800308228
n01668892_3455,0.9937408566474915
n01668892_3470,0.9902437329292297
n01668892_3475,0.9280195236206055
n01668892_351,0.989361584186554
n01668892_3539,0.9968756437301636
n01668892_3559,0.9426573514938354
n01668892_3600,0.9936315417289734
n01668892_3648,0.9955736398696899
n01668892_3707,0.9942161440849304
n01668892_3712,0.9627419114112854
n01668892_372,0.988297164440155
n01668892_375,0.9842011332511902
n01668892_3753,0.9977136850357056
n01668892_3776,0.9543272256851196
n01668892_3778,0.9784379005432129
n01668892_3789,0.9976602792739868
n01668892_3793,0.993274450302124
n01668892_3804,0.9862150549888611
n01668892_3808,0.8397554159164429
n01668892_3884,0.9814543128013611
n01668892_3887,0.9471719861030579
n01668892_3888,0.9490689635276794
n01668892_389,0.9924357533454895
n01668892_3909,0.9867711663246155
n01668892_3919,0.9981581568717957
n01668892_3921,0.9819464087486267
n01668892_3947,0.9858092665672302
n01668892_3955,0.9401494860649109
n01668892_4009,0.9503872394561768
n01668892_4054,0.9861261248588562
n01668892_4056,0.909953236579895
n01668892_4067,0.9920105934143066
n01668892_4073,0.98252272605896
n01668892_4076,0.99741530418396
n01668892_41,0.9787662029266357
n01668892_4103,0.9951503872871399
n01668892_4104,0.9990535378456116
n01668892_4123,0.9955571293830872
n01668892_4139,0.8307079076766968
n01668892_4174,0.983483076095581
n01668892_4198,0.9365562796592712
n01668892_4199,0.990073561668396
n01668892_4214,0.9886389970779419
n01668892_4229,0.9789348244667053
n01668892_4237,0.9949522018432617
n01668892_4255,0.9920559525489807
n01668892_4261,0.996545135974884
n01668892_4275,0.8812810778617859
n01668892_4276,0.9655666947364807
n01668892_4298,0.9774682521820068
n01668892_4305,0.9939221143722534
n01668892_4319,0.9840214848518372
n01668892_4320,0.9907310605049133
n01668892_4332,0.9876794815063477
n01668892_4367,0.997033953666687
n01668892_4430,0.9642271995544434
n01668892_4448,0.8947880864143372
n01668892_4482,0.1768108755350113
n01668892_4497,0.9987221360206604
n01668892_4502,0.9956728219985962
n01668892_4542,0.9955148100852966
n01668892_4544,0.9931422472000122
n01668892_456,0.9912386536598206
n01668892_4566,0.9503830075263977
n01668892_4567,0.9951871037483215
n01668892_4569,0.9940339922904968
n01668892_4586,0.9768989682197571
n01668892_459,0.9597138166427612
n01668892_462,0.9900234341621399
n01668892_4632,0.9870694875717163
n01668892_4652,0.9846879839897156
n01668892_4673,0.9920697212219238
n01668892_4764,0.9812579154968262
n01668892_4783,0.9672338962554932
n01668892_4789,0.8508385419845581
n01668892_4796,0.999103844165802
n01668892_4866,0.972531795501709
n01668892_488,0.9967384934425354
n01668892_4897,0.9903062582015991
n01668892_4901,0.9839887022972107
n01668892_4927,0.9544538259506226
n01668892_4934,0.9728466868400574
n01668892_4955,0.9945641756057739
n01668892_4959,0.998955249786377
n01668892_4986,0.993466317653656
n01668892_5001,0.9423707127571106
n01668892_5011,0.9874019026756287
n01668892_5013,0.9781517386436462
n01668892_5033,0.9962083101272583
n01668892_5040,0.8951117992401123
n01668892_5052,0.9989050626754761
n01668892_5055,0.9950578212738037
n01668892_5064,0.9992455244064331
n01668892_5070,0.98943030834198
n01668892_5076,0.9829181432723999
n01668892_5136,0.988905668258667
n01668892_5151,0.9932912588119507
n01668892_516,0.9864431619644165
n01668892_517,0.9351731538772583
n01668892_5184,0.9976748824119568
n01668892_5202,0.9824712872505188
n01668892_5212,0.9885158538818359
n01668892_5228,0.9906649589538574
n01668892_5239,0.9890106320381165
n01668892_5261,0.9877105355262756
n01668892_5263,0.9374682307243347
n01668892_5310,0.9350401759147644
n01668892_5326,0.9534875750541687
n01668892_5336,0.9746940732002258
n01668892_5354,0.986449658870697
n01668892_5368,0.992039680480957
n01668892_5384,0.9929613471031189
n01668892_5386,0.8289607167243958
n01668892_5397,0.9829413294792175
n01668892_5398,0.9870505332946777
n01668892_5407,0.9964268803596497
n01668892_5420,0.9956203103065491
n01668892_5426,0.9751864075660706
n01668892_5431,0.9738837480545044
n01668892_5432,0.9827622771263123
n01668892_5434,0.9915478825569153
n01668892_5441,0.9899613857269287
n01668892_5494,0.9897013902664185
n01668892_5516,0.9715561270713806
n01668892_5518,0.995368242263794
n01668892_5523,0.9869404435157776
n01668892_5537,0.9954406023025513
n01668892_5557,0.9872172474861145
n01668892_558,0.9960059523582458
n01668892_5597,0.9873960614204407
n01668892_560,0.994879961013794
n01668892_5611,0.8580633997917175
n01668892_5631,0.9912687540054321
n01668892_565,0.9922389984130859
n01668892_5652,0.7887246012687683
n01668892_5657,0.9822884798049927
n01668892_5658,0.9792200326919556
n01668892_5661,0.9866101145744324
n01668892_5664,0.993261992931366
n01668892_5715,0.9860416054725647
n01668892_5728,0.9761523008346558
n01668892_5772,0.9692224860191345
n01668892_5775,0.9919291734695435
n01668892_578,0.99549400806427
n01668892_579,0.982504665851593
n01668892_5811,0.9757123589515686
n01668892_5849,0.9450920820236206
n01668892_5858,0.9837383031845093
n01668892_5860,0.9834222197532654
n01668892_5872,0.9767894148826599
n01668892_5876,0.988289475440979
n01668892_5897,0.9513963460922241
n01668892_6018,0.9884892106056213
n01668892_6060,0.8063551783561707
n01668892_6062,0.9882956743240356
n01668892_6076,0.9865295886993408
n01668892_6080,0.9987938404083252
n01668892_6125,0.9889707565307617
n01668892_6133,0.9923076629638672
n01668892_6159,0.9720359444618225
n01668892_6160,0.9794486165046692
n01668892_6167,0.998745322227478
n01668892_6181,0.9854059219360352
n01668892_6206,0.9917762279510498
n01668892_6213,0.9983742237091064
n01668892_6215,0.6728691458702087
n01668892_6274,0.9684661626815796
n01668892_6275,0.9463835954666138
n01668892_6280,0.9903265833854675
n01668892_6292,0.9929099678993225
n01668892_6297,0.9205567240715027
n01668892_6310,0.9427657723426819
n01668892_6311,0.9936989545822144
n01668892_6365,0.9559012651443481
n01668892_6378,0.9837585091590881
n01668892_6398,0.9848965406417847
n01668892_6413,0.979337215423584
n01668892_6430,0.5592451095581055
n01668892_6444,0.9923101663589478
n01668892_6452,0.9963755011558533
n01668892_6458,0.9119977355003357
n01668892_6469,0.9870558977127075
n01668892_6491,0.9958689212799072
n01668892_6508,0.994867205619812
n01668892_6512,0.9880982041358948
n01668892_6552,0.9804161190986633
n01668892_6567,0.9218367338180542
n01668892_6581,0.9922089576721191
n01668892_6587,0.8412647247314453
n01668892_6609,0.5971686840057373
n01668892_6649,0.949493944644928
n01668892_6654,0.9053334593772888
n01668892_6683,0.9739453792572021
n01668892_6701,0.9621574282646179
n01668892_6716,0.9889950752258301
n01668892_6722,0.993365466594696
n01668892_6723,0.9944684505462646
n01668892_6730,0.9098007082939148
n01668892_6741,0.987421989440918
n01668892_6756,0.9915357828140259
n01668892_6769,0.9956929087638855
n01668892_6774,0.9980341792106628
n01668892_6782,0.9322628974914551
n01668892_679,0.9194340109825134
n01668892_6799,0.9864891171455383
n01668892_682,0.9919923543930054
n01668892_6828,0.9703980684280396
n01668892_6843,0.9959398508071899
n01668892_686,0.9917091727256775
n01668892_6861,0.9756109118461609
n01668892_6865,0.9812528491020203
n01668892_687,0.5568509697914124
n01668892_690,0.9911894798278809
n01668892_6908,0.9979248046875
n01668892_6909,0.9957144856452942
n01668892_6910,0.9898476004600525
n01668892_6956,0.9892052412033081
n01668892_6959,0.9655837416648865
n01668892_6972,0.9952269792556763
n01668892_6988,0.9798588752746582
n01668892_699,0.9977301955223083
n01668892_6996,0.9240906238555908
n01668892_7008,0.9850366711616516
n01668892_7019,0.9947224855422974
n01668892_7035,0.939605712890625
n01668892_7068,0.9714231491088867
n01668892_7094,0.9687255024909973
n01668892_7096,0.7564200162887573
n01668892_710,0.9878072142601013
n01668892_7110,0.7295243740081787
n01668892_7117,0.982513964176178
n01668892_7129,0.9344369769096375
n01668892_7144,0.9936426877975464
n01668892_7162,0.9617564678192139
n01668892_7168,0.9937758445739746
n01668892_7174,0.8038275241851807
n01668892_7186,0.9923306703567505
n01668892_7195,0.990104615688324
n01668892_7211,0.8812528252601624
n01668892_7214,0.9931074976921082
n01668892_7220,0.9449133276939392
n01668892_7226,0.9842590689659119
n01668892_7249,0.9934096336364746
n01668892_7254,0.9259929656982422
n01668892_7257,0.9958237409591675
n01668892_7263,0.9863173961639404
n01668892_7279,0.9815497994422913
n01668892_7318,0.9958677291870117
n01668892_7333,0.9947852492332458
n01668892_7350,0.9991620779037476
n01668892_7362,0.9945884943008423
n01668892_7378,0.9786838889122009
n01668892_7412,0.9562525749206543
n01668892_744,0.9938619136810303
n01668892_7473,0.9954284429550171
n01668892_7501,0.9719682335853577
n01668892_7521,0.9961810111999512
n01668892_7532,0.9977065324783325
n01668892_7535,0.9635065793991089
n01668892_755,0.968572735786438
n01668892_7554,0.9834364652633667
n01668892_7574,0.9978229999542236
n01668892_7600,0.9946964979171753
n01668892_7608,0.9937886595726013
n01668892_7623,0.9804604649543762
n01668892_7625,0.9856165647506714
n01668892_7639,0.9990562796592712
n01668892_7669,0.9959532022476196
n01668892_7671,0.9893885254859924
n01668892_7686,0.9925634264945984
n01668892_7687,0.9846553802490234
n01668892_7691,0.97809237241745
n01668892_7705,0.9958985447883606
n01668892_7714,0.9412407875061035
n01668892_7718,0.9821625351905823
n01668892_7725,0.9299758076667786
n01668892_7726,0.9966499209403992
n01668892_7745,0.9901588559150696
n01668892_7760,0.9829828143119812
n01668892_7763,0.9834523797035217
n01668892_7764,0.8713887929916382
n01668892_7784,0.9660484194755554
n01668892_7807,0.9747227430343628
n01668892_7825,0.9817741513252258
n01668892_7837,0.9961230158805847
n01668892_7850,0.6196142435073853
n01668892_7857,0.9937785267829895
n01668892_787,0.9917215704917908
n01668892_7889,0.7912613749504089
n01668892_7894,0.9379264712333679
n01668892_790,0.9923768043518066
n01668892_7923,0.9369975328445435
n01668892_7933,0.9786806106567383
n01668892_7959,0.9983047246932983
n01668892_8018,0.9477723836898804
n01668892_8057,0.9735032320022583
n01668892_8063,0.9846886396408081
n01668892_8082,0.9918861389160156
n01668892_8095,0.9586492776870728
n01668892_8111,0.9228722453117371
n01668892_8122,0.9779455065727234
n01668892_8126,0.9965344667434692
n01668892_8129,0.9777498841285706
n01668892_8132,0.9755302667617798
n01668892_8145,0.07468511164188385
n01668892_8152,0.9977511763572693
n01668892_8189,0.9985160231590271
n01668892_8194,0.9968067407608032
n01668892_8197,0.9928120970726013
n01668892_8208,0.9830348491668701
n01668892_8226,0.9951553344726562
n01668892_8231,0.9962880611419678
n01668892_8239,0.9907453060150146
n01668892_8251,0.9461408853530884
n01668892_8255,0.9937507510185242
n01668892_8256,0.9885580539703369
n01668892_8262,0.9758732914924622
n01668892_828,0.9657490253448486
n01668892_8285,0.9874992966651917
n01668892_8291,0.9895085096359253
n01668892_8324,0.9984826445579529
n01668892_8336,0.965531051158905
n01668892_8341,0.5515354871749878
n01668892_8369,0.9942996501922607
n01668892_8401,0.998276948928833
n01668892_8403,0.9984151124954224
n01668892_8414,0.9907692074775696
n01668892_8465,0.9095665812492371
n01668892_8494,0.9941856265068054
n01668892_8518,0.997425377368927
n01668892_8565,0.9683235287666321
n01668892_8581,0.9852129220962524
n01668892_8630,0.9514878392219543
n01668892_8643,0.9890359044075012
n01668892_8653,0.995639443397522
n01668892_8721,0.9963874816894531
n01668892_8735,0.8990901112556458
n01668892_88,0.9181305170059204
n01668892_8813,0.9972996115684509
n01668892_8846,0.9928852915763855
n01668892_8861,0.9354230165481567
n01668892_8940,0.9873253107070923
n01668892_8951,0.9942370653152466
n01668892_8977,0.7474656105041504
n01668892_8997,0.9930688142776489
n01668892_9011,0.9970636963844299
n01668892_9017,0.9909732341766357
n01668892_9055,0.9988221526145935
n01668892_9086,0.9794912338256836
n01668892_9117,0.9417176246643066
n01668892_9137,0.9752436280250549
n01668892_9144,0.9812220931053162
n01668892_9152,0.9935939908027649
n01668892_9187,0.99505615234375
n01668892_9202,0.983036458492279
n01668892_9209,0.9932168126106262
n01668892_9249,0.971896767616272
n01668892_9266,0.9898110628128052
n01668892_9275,0.9960099458694458
n01668892_93,0.9788058400154114
n01668892_9312,0.9920549392700195
n01668892_9321,0.9275707006454468
n01668892_9325,0.9987409710884094
n01668892_9332,0.9895377159118652
n01668892_9342,0.9895457625389099
n01668892_9348,0.9528535008430481
n01668892_9371,0.991904616355896
n01668892_9426,0.9895703792572021
n01668892_9437,0.9674903750419617
n01668892_944,0.9107030630111694
n01668892_9456,0.9826778769493103
n01668892_9458,0.9588505029678345
n01668892_9467,0.9957723021507263
n01668892_9494,0.9639415740966797
n01668892_9498,0.9944912195205688
n01668892_950,0.9943580031394958
n01668892_9504,0.9811499118804932
n01668892_9529,0.9971876740455627
n01668892_9543,0.9947254061698914
n01668892_9555,0.9926597476005554
n01668892_9556,0.9939637780189514
n01668892_958,0.9640627503395081
n01668892_9592,0.9111447334289551
n01668892_9612,0.975362241268158
n01668892_9649,0.9483081698417664
n01668892_9669,0.995933473110199
n01668892_9672,0.9833053946495056
n01668892_9685,0.9884892106056213
n01668892_9713,0.9943056702613831
n01668892_9718,0.4155890941619873
n01668892_9732,0.9609333276748657
n01668892_9745,0.9990139007568359
n01668892_9762,0.9981759786605835
n01668892_9774,0.7718506455421448
n01668892_9784,0.984438955783844
n01668892_9794,0.9858512282371521
n01668892_9802,0.9312798976898193
n01668892_9803,0.9909723997116089
n01668892_9840,0.7941105961799622
n01668892_9856,0.9979238510131836
n01668892_989,0.9910271763801575
n01668892_9916,0.9488716721534729
n01668892_9921,0.9875872731208801
n01668892_9923,0.9919605851173401
n01668892_9937,0.9750173091888428
n01668892_9957,0.861782431602478
n01668892_9983,0.9471880197525024
n01669191_10,0.9886255264282227
n01669191_10039,0.9965147376060486
n01669191_10041,0.9987540245056152
n01669191_10054,0.9883561730384827
n01669191_10075,0.9984252452850342
n01669191_1011,0.997914731502533
n01669191_1014,0.9968552589416504
n01669191_1026,0.9921992421150208
n01669191_103,0.9662209153175354
n01669191_1031,0.9936937689781189
n01669191_1044,0.996664822101593
n01669191_1045,0.996702253818512
n01669191_105,0.9782407283782959
n01669191_1073,0.9927135109901428
n01669191_1088,0.9935885667800903
n01669191_10908,0.9956931471824646
n01669191_10983,0.9775301814079285
n01669191_1102,0.9977402687072754
n01669191_111,0.9980587363243103
n01669191_11140,0.9939928650856018
n01669191_11202,0.9993564486503601
n01669191_1123,0.9948360919952393
n01669191_1124,0.9945393204689026
n01669191_11262,0.9964815378189087
n01669191_11411,0.9967291355133057
n01669191_1147,0.9853233098983765
n01669191_1152,0.9952267408370972
n01669191_11635,0.9986490607261658
n01669191_1165,0.9994403719902039
n01669191_1167,0.9975997805595398
n01669191_11683,0.9895732998847961
n01669191_1214,0.9952312111854553
n01669191_1215,0.9996053576469421
n01669191_1222,0.9962542057037354
n01669191_12285,0.9849112033843994
n01669191_12303,0.997978150844574
n01669191_1239,0.956119179725647
n01669191_124,0.997159481048584
n01669191_1246,0.9974774718284607
n01669191_1263,0.9940302968025208
n01669191_1271,0.9980354905128479
n01669191_1281,0.9972478747367859
n01669191_1290,0.9916418790817261
n01669191_1298,0.991958498954773
n01669191_13,0.9903259873390198
n01669191_1300,0.9698646068572998
n01669191_1302,0.9982054233551025
n01669191_1317,0.9847360253334045
n01669191_1328,0.9942737221717834
n01669191_133,0.9924259185791016
n01669191_1377,0.996482253074646
n01669191_1391,0.9729602336883545
n01669191_1401,0.9930603504180908
n01669191_1417,0.9950751662254333
n01669191_1418,0.9983880519866943
n01669191_1425,0.9985815286636353
n01669191_1426,0.9912415742874146
n01669191_1434,0.9810556769371033
n01669191_1451,0.9946337938308716
n01669191_1456,0.9985091090202332
n01669191_146,0.9748913645744324
n01669191_1461,0.9943802952766418
n01669191_1473,0.9975001215934753
n01669191_1492,0.9959650039672852
n01669191_1499,0.9984258413314819
n01669191_1509,0.9983804225921631
n01669191_1522,0.9991034865379333
n01669191_1533,0.9425216913223267
n01669191_1555,0.993644118309021
n01669191_1574,0.9952274560928345
n01669191_1590,0.9983843564987183
n01669191_1607,0.9930985569953918
n01669191_161,0.9967299699783325
n01669191_1617,0.9954623579978943
n01669191_1626,0.9735220670700073
n01669191_1639,0.990108847618103
n01669191_1642,0.9985987544059753
n01669191_1656,0.9940305352210999
n01669191_1661,0.9981681108474731
n01669191_1662,0.997246265411377
n01669191_1667,0.9767340421676636
n01669191_1678,0.9946773052215576
n01669191_1697,0.9956974983215332
n01669191_1709,0.9952217936515808
n01669191_1717,0.9979883432388306
n01669191_1720,0.9245894551277161
n01669191_1741,0.9992716908454895
n01669191_1743,0.9923801422119141
n01669191_1744,0.9901098608970642
n01669191_1747,0.9981561303138733
n01669191_1750,0.9954097867012024
n01669191_176,0.994191586971283
n01669191_1767,0.9939191341400146
n01669191_1788,0.9732720851898193
n01669191_1794,0.9967750906944275
n01669191_18,0.9987457990646362
n01669191_1802,0.9976835250854492
n01669191_1850,0.9981966614723206
n01669191_1862,0.9946194887161255
n01669191_1896,0.8915181159973145
n01669191_1907,0.9992386102676392
n01669191_191,0.9884725213050842
n01669191_1916,0.9984884262084961
n01669191_1930,0.9967191815376282
n01669191_1943,0.9929059743881226
n01669191_1951,0.9882639646530151
n01669191_1952,0.9347796440124512
n01669191_1958,0.9961398243904114
n01669191_1959,0.9933406710624695
n01669191_1965,0.9942392110824585
n01669191_1968,0.9980072379112244
n01669191_1970,0.9981185793876648
n01669191_1976,0.9980089068412781
n01669191_1986,0.9915101528167725
n01669191_1990,0.9947072267532349
n01669191_1991,0.9963106513023376
n01669191_1995,0.9930130839347839
n01669191_2020,0.9994338154792786
n01669191_2038,0.9838046431541443
n01669191_2040,0.9925236105918884
